,Start,Target,StartLatitude,TargetLatitude,StartLongitude,TargetLongitude,Distance
2373,"Bremen, Germany","Plymouth, England",53.083333333333336,50.416666666666664,8.816666666666666,-4.083333333333333,937.433190987923
2374,"Bremen, Germany","Port Moresby, Papua New Guinea",53.083333333333336,-9.416666666666666,8.816666666666666,147.13333333333333,13899.997651063202
2375,"Bremen, Germany","Prague, Czech Republic",53.083333333333336,50.083333333333336,8.816666666666666,14.433333333333334,512.5401595321711
2376,"Bremen, Germany","Rangoon, Myanmar",53.083333333333336,16.833333333333332,8.816666666666666,96.0,8342.720983518133
2377,"Bremen, Germany","Reykjavk, Iceland",53.083333333333336,64.06666666666666,8.816666666666666,-21.966666666666665,2135.459682947002
2378,"Bremen, Germany","Rio de Janeiro, Brazil",53.083333333333336,-22.95,8.816666666666666,-43.2,9801.949800102406
2379,"Bremen, Germany","Rome, Italy",53.083333333333336,41.9,8.816666666666666,12.45,1272.7181204447752
2380,"Bremen, Germany","Salvador, Brazil",53.083333333333336,-12.933333333333334,8.816666666666666,-38.45,8586.71744015045
2381,"Bremen, Germany","Santiago, Chile",53.083333333333336,-33.46666666666667,8.816666666666666,-70.75,12266.679161019485
2382,"Bremen, Germany","St. Petersburg, Russia",53.083333333333336,59.93333333333333,8.816666666666666,30.3,1516.8655613583483
2383,"Bremen, Germany","So Paulo, Brazil",53.083333333333336,-23.516666666666666,8.816666666666666,-46.516666666666666,10021.698947058287
2384,"Bremen, Germany","Shanghai, China",53.083333333333336,31.166666666666668,8.816666666666666,121.46666666666667,8640.853983731464
2385,"Bremen, Germany","Singapore, Singapore",53.083333333333336,1.2333333333333334,8.816666666666666,103.91666666666667,10240.371643774604
2386,"Bremen, Germany","Sofia, Bulgaria",53.083333333333336,42.666666666666664,8.816666666666666,23.333333333333332,1581.7672863412902
2387,"Bremen, Germany","Stockholm, Sweden",53.083333333333336,59.28333333333333,8.816666666666666,18.05,895.7402925854445
2388,"Bremen, Germany","Sydney, Australia",53.083333333333336,-34.0,8.816666666666666,151.0,16360.697652146255
2389,"Bremen, Germany","Tananarive, Madagascar",53.083333333333336,-18.833333333333332,8.816666666666666,47.55,8795.388703830433
2390,"Bremen, Germany","Teheran, Iran",53.083333333333336,35.75,8.816666666666666,51.75,3844.6797651573315
2391,"Bremen, Germany","Tokyo, Japan",53.083333333333336,35.666666666666664,8.816666666666666,139.75,9093.774252295667
2392,"Bremen, Germany","Tripoli, Libya",53.083333333333336,32.95,8.816666666666666,13.2,2263.9897824645486
2393,"Bremen, Germany","Venice, Italy",53.083333333333336,45.43333333333333,8.816666666666666,12.333333333333334,888.183913161995
2394,"Bremen, Germany","Veracruz, Mexico",53.083333333333336,19.166666666666668,8.816666666666666,-96.16666666666667,9281.79199385264
2395,"Bremen, Germany","Vienna, Austria",53.083333333333336,48.233333333333334,8.816666666666666,16.333333333333332,756.5906743775536
2396,"Bremen, Germany","Vladivostok, Russia",53.083333333333336,43.166666666666664,8.816666666666666,132.0,8041.251873196886
2397,"Bremen, Germany","Warsaw, Poland",53.083333333333336,52.233333333333334,8.816666666666666,21.0,828.7832426415912
2398,"Bremen, Germany","Wellington, New Zealand",53.083333333333336,-41.28333333333333,8.816666666666666,174.78333333333333,18327.190410184514
2399,"Bremen, Germany","Zrich, Switzerland",53.083333333333336,47.35,8.816666666666666,8.516666666666667,638.0940476035106
2400,"Brisbane, Australia","Aberdeen, Scotland",-27.483333333333334,57.15,153.13333333333333,-2.15,16180.264996357995
2401,"Brisbane, Australia","Adelaide, Australia",-27.483333333333334,-34.916666666666664,153.13333333333333,138.6,1609.1239329595255
2402,"Brisbane, Australia","Algiers, Algeria",-27.483333333333334,36.833333333333336,153.13333333333333,3.0,17037.627156076065
2403,"Brisbane, Australia","Amsterdam, Netherlands",-27.483333333333334,52.36666666666667,153.13333333333333,4.883333333333333,16197.000521432392
2404,"Brisbane, Australia","Ankara, Turkey",-27.483333333333334,39.916666666666664,153.13333333333333,32.916666666666664,14418.362990703778
2405,"Brisbane, Australia","Asuncin, Paraguay",-27.483333333333334,-25.25,153.13333333333333,-57.666666666666664,13306.513457739899
2406,"Brisbane, Australia","Athens, Greece",-27.483333333333334,37.96666666666667,153.13333333333333,23.716666666666665,15203.423146772746
2407,"Brisbane, Australia","Auckland, New Zealand",-27.483333333333334,-36.86666666666667,153.13333333333333,174.75,2281.3686136497877
2408,"Brisbane, Australia","Bangkok, Thailand",-27.483333333333334,13.75,153.13333333333333,100.5,7284.272392279937
2409,"Brisbane, Australia","Barcelona, Spain",-27.483333333333334,41.38333333333333,153.13333333333333,2.15,16961.528778563847
2410,"Brisbane, Australia","Beijing, China",-27.483333333333334,39.916666666666664,153.13333333333333,116.41666666666667,8375.388215849898
2411,"Brisbane, Australia","Belm, Brazil",-27.483333333333334,-1.4666666666666668,153.13333333333333,-48.483333333333334,16062.152953513722
2412,"Brisbane, Australia","Belfast, Northern Ireland",-27.483333333333334,54.61666666666667,153.13333333333333,-5.933333333333334,16548.371794465038
2413,"Brisbane, Australia","Belgrade, Serbia",-27.483333333333334,44.86666666666667,153.13333333333333,20.533333333333335,15420.182359514061
2414,"Brisbane, Australia","Berlin, Germany",-27.483333333333334,52.5,153.13333333333333,13.416666666666666,15683.788097966322
2415,"Brisbane, Australia","Birmingham, England",-27.483333333333334,52.416666666666664,153.13333333333333,-1.9166666666666665,16552.880057485883
2416,"Brisbane, Australia","Bogot, Colombia",-27.483333333333334,4.533333333333333,153.13333333333333,-74.25,14404.984327122776
2417,"Brisbane, Australia","Bombay, India",-27.483333333333334,19.0,153.13333333333333,72.8,10063.859526806344
2418,"Brisbane, Australia","Bordeaux, France",-27.483333333333334,44.833333333333336,153.13333333333333,-0.5166666666666667,16986.440568816142
2419,"Brisbane, Australia","Bremen, Germany",-27.483333333333334,53.083333333333336,153.13333333333333,8.816666666666666,15929.817375621024
2420,"Brisbane, Australia","Brisbane, Australia",-27.483333333333334,-27.483333333333334,153.13333333333333,153.13333333333333,0.0
2421,"Brisbane, Australia","Bristol, England",-27.483333333333334,51.46666666666667,153.13333333333333,-2.5833333333333335,16659.121305356406
2422,"Brisbane, Australia","Brussels, Belgium",-27.483333333333334,50.86666666666667,153.13333333333333,4.366666666666666,16319.505864154056
2423,"Brisbane, Australia","Bucharest, Romania",-27.483333333333334,44.416666666666664,153.13333333333333,26.116666666666667,14985.32452902349
2424,"Brisbane, Australia","Budapest, Hungary",-27.483333333333334,47.5,153.13333333333333,19.083333333333332,15475.434985367403
2425,"Brisbane, Australia","Buenos Aires, Argentina",-27.483333333333334,-34.583333333333336,153.13333333333333,-58.36666666666667,12380.556465417681
2426,"Brisbane, Australia","Cairo, Egypt",-27.483333333333334,30.033333333333335,153.13333333333333,31.35,14397.367862059533
2427,"Brisbane, Australia","Calcutta, India",-27.483333333333334,22.566666666666666,153.13333333333333,88.4,8892.568409483027
2428,"Brisbane, Australia","Canton, China",-27.483333333333334,23.116666666666667,153.13333333333333,113.25,7051.381651909005
2429,"Brisbane, Australia","Cape Town, South Africa",-27.483333333333334,-33.916666666666664,153.13333333333333,18.366666666666667,11710.335740155777
2430,"Brisbane, Australia","Caracas, Venezuela",-27.483333333333334,10.466666666666667,153.13333333333333,-67.03333333333333,15426.21781144649
2431,"Brisbane, Australia","Cayenne, French Guiana",-27.483333333333334,4.816666666666666,153.13333333333333,-52.3,16337.491271037297
2432,"Brisbane, Australia","Chihuahua, Mexico",-27.483333333333334,28.616666666666667,153.13333333333333,-106.08333333333333,12397.399853603261
2433,"Brisbane, Australia","Chongqing, China",-27.483333333333334,29.766666666666666,153.13333333333333,106.56666666666666,8044.313269185593
2434,"Brisbane, Australia","Copenhagen, Denmark",-27.483333333333334,55.666666666666664,153.13333333333333,12.566666666666666,15576.159611742029
2435,"Brisbane, Australia","Crdoba, Argentina",-27.483333333333334,-31.466666666666665,153.13333333333333,-64.16666666666667,12381.470281897946
2436,"Brisbane, Australia","Dakar, Senegal",-27.483333333333334,14.666666666666666,153.13333333333333,-17.466666666666665,18291.985599602805
2437,"Brisbane, Australia","Darwin, Australia",-27.483333333333334,-12.466666666666667,153.13333333333333,130.85,2855.0862618376805
2438,"Brisbane, Australia","Djibouti, Djibouti",-27.483333333333334,11.5,153.13333333333333,43.05,12570.231625040053
2439,"Brisbane, Australia","Dublin, Ireland",-27.483333333333334,53.333333333333336,153.13333333333333,-6.25,16673.75135402302
2440,"Brisbane, Australia","Durban, South Africa",-27.483333333333334,-29.883333333333333,153.13333333333333,30.883333333333333,11183.648127426446
2441,"Brisbane, Australia","Edinburgh, Scotland",-27.483333333333334,55.916666666666664,153.13333333333333,-3.1666666666666665,16325.220593733453
2442,"Brisbane, Australia","Frankfurt, Germany",-27.483333333333334,50.11666666666667,153.13333333333333,8.683333333333334,16095.912318059583
2443,"Brisbane, Australia","Georgetown, Guyana",-27.483333333333334,6.75,153.13333333333333,-58.25,15994.491256313047
2444,"Brisbane, Australia","Glasgow, Scotland",-27.483333333333334,55.833333333333336,153.13333333333333,-4.25,16375.695042584914
2445,"Brisbane, Australia","Guatemala City, Guatemala",-27.483333333333334,14.616666666666667,153.13333333333333,-90.51666666666667,13331.5012906601
2446,"Brisbane, Australia","Guayaquil, Ecuador",-27.483333333333334,-2.1666666666666665,153.13333333333333,-79.93333333333334,13469.486127957687
2447,"Brisbane, Australia","Hamburg, Germany",-27.483333333333334,53.55,153.13333333333333,10.033333333333333,15833.6437885793
2448,"Brisbane, Australia","Hammerfest, Norway",-27.483333333333334,70.63333333333334,153.13333333333333,23.633333333333333,14275.00216599034
2449,"Brisbane, Australia","Havana, Cuba",-27.483333333333334,23.133333333333333,153.13333333333333,-82.38333333333334,14464.110646728963
2450,"Brisbane, Australia","Helsinki, Finland",-27.483333333333334,60.166666666666664,153.13333333333333,25.0,14700.45089040601
2451,"Brisbane, Australia","Hobart, Tasmania",-27.483333333333334,-42.86666666666667,153.13333333333333,147.31666666666666,1785.8738519967162
2452,"Brisbane, Australia","Hong Kong, China",-27.483333333333334,22.333333333333332,153.13333333333333,114.18333333333334,6923.498243521156
2453,"Brisbane, Australia","Iquique, Chile",-27.483333333333334,-20.166666666666668,153.13333333333333,-70.11666666666666,12981.512238021589
2454,"Brisbane, Australia","Irkutsk, Russia",-27.483333333333334,52.5,153.13333333333333,104.33333333333333,10047.761189940938
2455,"Brisbane, Australia","Jakarta, Indonesia",-27.483333333333334,-6.266666666666667,153.13333333333333,106.8,5423.045335840795
2456,"Brisbane, Australia","Johannesburg, South Africa",-27.483333333333334,-26.2,153.13333333333333,28.066666666666666,11660.18834637635
2457,"Brisbane, Australia","Kingston, Jamaica",-27.483333333333334,17.983333333333334,153.13333333333333,-76.81666666666666,14826.994972251647
2458,"Brisbane, Australia","Kinshasa, Congo",-27.483333333333334,-4.3,153.13333333333333,15.283333333333333,14292.565049654362
2459,"Brisbane, Australia","Kuala Lumpur, Malaysia",-27.483333333333334,3.1333333333333333,153.13333333333333,101.7,6468.527594640945
2460,"Brisbane, Australia","La Paz, Bolivia",-27.483333333333334,-16.45,153.13333333333333,-68.36666666666666,13409.052731482527
2461,"Brisbane, Australia","Leeds, England",-27.483333333333334,53.75,153.13333333333333,-1.5,16429.226445543864
2462,"Brisbane, Australia","Lima, Peru",-27.483333333333334,-12.0,153.13333333333333,-77.03333333333333,13068.354338096718
2463,"Brisbane, Australia","Lisbon, Portugal",-27.483333333333334,38.733333333333334,153.13333333333333,-9.15,17953.45243925812
2464,"Brisbane, Australia","Liverpool, England",-27.483333333333334,53.416666666666664,153.13333333333333,-3.0,16525.153931006284
2465,"Brisbane, Australia","London, England",-27.483333333333334,51.53333333333333,153.13333333333333,-0.08333333333333333,16524.95785238609
2466,"Brisbane, Australia","Lyons, France",-27.483333333333334,45.75,153.13333333333333,4.833333333333333,16568.58242547234
2467,"Brisbane, Australia","Madrid, Spain",-27.483333333333334,40.43333333333333,153.13333333333333,-3.7,17453.724895493513
2468,"Brisbane, Australia","Manchester, England",-27.483333333333334,53.5,153.13333333333333,-2.25,16483.937617655083
2469,"Brisbane, Australia","Manila, Philippines",-27.483333333333334,14.583333333333334,153.13333333333333,120.95,5808.012996139076
2470,"Brisbane, Australia","Marseilles, France",-27.483333333333334,43.333333333333336,153.13333333333333,5.333333333333333,16638.397677944908
2471,"Brisbane, Australia","Mazatln, Mexico",-27.483333333333334,23.2,153.13333333333333,-106.41666666666667,12147.842133397153
2472,"Brisbane, Australia","Mecca, Saudi Arabia",-27.483333333333334,21.483333333333334,153.13333333333333,39.75,13322.238519617013
2473,"Brisbane, Australia","Melbourne, Australia",-27.483333333333334,-37.78333333333333,153.13333333333333,144.96666666666667,1374.124409026152
2474,"Brisbane, Australia","Mexico City, Mexico",-27.483333333333334,19.433333333333334,153.13333333333333,-99.11666666666666,12692.225709174869
2475,"Brisbane, Australia","Milan, Italy",-27.483333333333334,45.45,153.13333333333333,9.166666666666666,16269.725108845098
2476,"Brisbane, Australia","Montevideo, Uruguay",-27.483333333333334,-34.88333333333333,153.13333333333333,-56.166666666666664,12448.347191256027
2477,"Brisbane, Australia","Moscow, Russia",-27.483333333333334,55.75,153.13333333333333,37.6,14071.37626878895
2478,"Brisbane, Australia","Munich, Germany",-27.483333333333334,48.13333333333333,153.13333333333333,11.583333333333334,15992.032533034546
2479,"Brisbane, Australia","Nagasaki, Japan",-27.483333333333334,32.8,153.13333333333333,129.95,7108.5033881515465
2480,"Brisbane, Australia","Nagoya, Japan",-27.483333333333334,35.11666666666667,153.13333333333333,136.93333333333334,7135.31907403269
2481,"Brisbane, Australia","Nairobi, Kenya",-27.483333333333334,-1.4166666666666667,153.13333333333333,36.916666666666664,12505.73105248449
2482,"Brisbane, Australia","Nanjing (Nanking), China",-27.483333333333334,32.05,153.13333333333333,118.88333333333334,7522.322070684853
2483,"Brisbane, Australia","Naples, Italy",-27.483333333333334,40.833333333333336,153.13333333333333,14.25,15996.400312874313
2484,"Brisbane, Australia","New Delhi, India",-27.483333333333334,28.583333333333332,153.13333333333333,77.2,10198.394092284727
2485,"Brisbane, Australia","Newcastle-on-Tyne, England",-27.483333333333334,54.96666666666667,153.13333333333333,-1.6166666666666667,16337.89710131585
2486,"Brisbane, Australia","Odessa, Ukraine",-27.483333333333334,46.45,153.13333333333333,30.8,14607.47788475546
2487,"Brisbane, Australia","Osaka, Japan",-27.483333333333334,34.53333333333333,153.13333333333333,135.5,7111.086067244553
2488,"Brisbane, Australia","Oslo, Norway",-27.483333333333334,59.95,153.13333333333333,10.7,15417.976933345659
2489,"Brisbane, Australia","Panama City, Panama",-27.483333333333334,8.966666666666667,153.13333333333333,-79.53333333333333,14144.325772819813
2490,"Brisbane, Australia","Paramaribo, Suriname",-27.483333333333334,5.75,153.13333333333333,-55.25,16174.924594760587
2491,"Brisbane, Australia","Paris, France",-27.483333333333334,48.8,153.13333333333333,2.3333333333333335,16567.67616107714
2492,"Brisbane, Australia","Perth, Australia",-27.483333333333334,-31.95,153.13333333333333,115.86666666666666,3621.953222612295
2493,"Brisbane, Australia","Plymouth, England",-27.483333333333334,50.416666666666664,153.13333333333333,-4.083333333333333,16816.13613250423
2494,"Brisbane, Australia","Port Moresby, Papua New Guinea",-27.483333333333334,-9.416666666666666,153.13333333333333,147.13333333333333,2096.814520258252
2495,"Brisbane, Australia","Prague, Czech Republic",-27.483333333333334,50.083333333333336,153.13333333333333,14.433333333333334,15720.577225724574
2496,"Brisbane, Australia","Rangoon, Myanmar",-27.483333333333334,16.833333333333332,153.13333333333333,96.0,7874.873331694079
2497,"Brisbane, Australia","Reykjavk, Iceland",-27.483333333333334,64.06666666666666,153.13333333333333,-21.966666666666665,15922.714056303395
2498,"Brisbane, Australia","Rio de Janeiro, Brazil",-27.483333333333334,-22.95,153.13333333333333,-43.2,14156.666540720156
2499,"Brisbane, Australia","Rome, Italy",-27.483333333333334,41.9,153.13333333333333,12.45,16123.312675596007
2500,"Brisbane, Australia","Salvador, Brazil",-27.483333333333334,-12.933333333333334,153.13333333333333,-38.45,15363.018783905125
2501,"Brisbane, Australia","Santiago, Chile",-27.483333333333334,-33.46666666666667,153.13333333333333,-70.75,11829.247599154467
2502,"Brisbane, Australia","St. Petersburg, Russia",-27.483333333333334,59.93333333333333,153.13333333333333,30.3,14425.44944824928
2503,"Brisbane, Australia","So Paulo, Brazil",-27.483333333333334,-23.516666666666666,153.13333333333333,-46.516666666666666,13982.612968025118
2504,"Brisbane, Australia","Shanghai, China",-27.483333333333334,31.166666666666668,153.13333333333333,121.46666666666667,7309.953262674125
2505,"Brisbane, Australia","Singapore, Singapore",-27.483333333333334,1.2333333333333334,153.13333333333333,103.91666666666667,6145.991726432084
2506,"Brisbane, Australia","Sofia, Bulgaria",-27.483333333333334,42.666666666666664,153.13333333333333,23.333333333333332,15223.115044275524
2507,"Brisbane, Australia","Stockholm, Sweden",-27.483333333333334,59.28333333333333,153.13333333333333,18.05,15098.778728429965
2508,"Brisbane, Australia","Sydney, Australia",-27.483333333333334,-34.0,153.13333333333333,151.0,750.7391303530878
2509,"Brisbane, Australia","Tananarive, Madagascar",-27.483333333333334,-18.833333333333332,153.13333333333333,47.55,10512.045822897337
2510,"Brisbane, Australia","Teheran, Iran",-27.483333333333334,35.75,153.13333333333333,51.75,12705.911741399656
2511,"Brisbane, Australia","Tokyo, Japan",-27.483333333333334,35.666666666666664,153.13333333333333,139.75,7129.7803037698295
2512,"Brisbane, Australia","Tripoli, Libya",-27.483333333333334,32.95,153.13333333333333,13.2,16146.161546102132
2513,"Brisbane, Australia","Venice, Italy",-27.483333333333334,45.43333333333333,153.13333333333333,12.333333333333334,16035.267050905402
2514,"Brisbane, Australia","Veracruz, Mexico",-27.483333333333334,19.166666666666668,153.13333333333333,-96.16666666666667,12968.836210527417
2515,"Brisbane, Australia","Vienna, Austria",-27.483333333333334,48.233333333333334,153.13333333333333,16.333333333333332,15653.95109097052
2516,"Brisbane, Australia","Vladivostok, Russia",-27.483333333333334,43.166666666666664,153.13333333333333,132.0,8116.116364598351
2517,"Brisbane, Australia","Warsaw, Poland",-27.483333333333334,52.233333333333334,153.13333333333333,21.0,15209.505731130079
2518,"Brisbane, Australia","Wellington, New Zealand",-27.483333333333334,-41.28333333333333,153.13333333333333,174.78333333333333,2499.2958786893937
2519,"Brisbane, Australia","Zrich, Switzerland",-27.483333333333334,47.35,153.13333333333333,8.516666666666667,16237.85421137035
2520,"Bristol, England","Aberdeen, Scotland",51.46666666666667,57.15,-2.5833333333333335,-2.15,633.2393610254771
2521,"Bristol, England","Adelaide, Australia",51.46666666666667,-34.916666666666664,-2.5833333333333335,138.6,16424.15792336607
2522,"Bristol, England","Algiers, Algeria",51.46666666666667,36.833333333333336,-2.5833333333333335,3.0,1684.968157247721
2523,"Bristol, England","Amsterdam, Netherlands",51.46666666666667,52.36666666666667,-2.5833333333333335,4.883333333333333,523.1642894309554
2524,"Bristol, England","Ankara, Turkey",51.46666666666667,39.916666666666664,-2.5833333333333335,32.916666666666664,3009.978643491353
2525,"Bristol, England","Asuncin, Paraguay",51.46666666666667,-25.25,-2.5833333333333335,-57.666666666666664,10055.633204716218
2526,"Bristol, England","Athens, Greece",51.46666666666667,37.96666666666667,-2.5833333333333335,23.716666666666665,2544.727910467612
2527,"Bristol, England","Auckland, New Zealand",51.46666666666667,-36.86666666666667,-2.5833333333333335,174.75,18368.24935949193
2528,"Bristol, England","Bangkok, Thailand",51.46666666666667,13.75,-2.5833333333333335,100.5,9706.717337564467
2529,"Bristol, England","Barcelona, Spain",51.46666666666667,41.38333333333333,-2.5833333333333335,2.15,1177.7884082992823
2530,"Bristol, England","Beijing, China",51.46666666666667,39.916666666666664,-2.5833333333333335,116.41666666666667,8285.999300434054
2531,"Bristol, England","Belm, Brazil",51.46666666666667,-1.4666666666666668,-2.5833333333333335,-48.483333333333334,7281.112031429118
2532,"Bristol, England","Belfast, Northern Ireland",51.46666666666667,54.61666666666667,-2.5833333333333335,-5.933333333333334,416.2759470482646
2533,"Bristol, England","Belgrade, Serbia",51.46666666666667,44.86666666666667,-2.5833333333333335,20.533333333333335,1859.427862314346
2534,"Bristol, England","Berlin, Germany",51.46666666666667,52.5,-2.5833333333333335,13.416666666666666,1102.9550688387299
2535,"Bristol, England","Birmingham, England",51.46666666666667,52.416666666666664,-2.5833333333333335,-1.9166666666666665,115.21526958417822
2536,"Bristol, England","Bogot, Colombia",51.46666666666667,4.533333333333333,-2.5833333333333335,-74.25,8349.91902241431
2537,"Bristol, England","Bombay, India",51.46666666666667,19.0,-2.5833333333333335,72.8,7371.093661132649
2538,"Bristol, England","Bordeaux, France",51.46666666666667,44.833333333333336,-2.5833333333333335,-0.5166666666666667,753.3568057889998
2539,"Bristol, England","Bremen, Germany",51.46666666666667,53.083333333333336,-2.5833333333333335,8.816666666666666,797.7114353438656
2540,"Bristol, England","Brisbane, Australia",51.46666666666667,-27.483333333333334,-2.5833333333333335,153.13333333333333,16659.121305356406
2541,"Bristol, England","Bristol, England",51.46666666666667,51.46666666666667,-2.5833333333333335,-2.5833333333333335,0.0
2542,"Bristol, England","Brussels, Belgium",51.46666666666667,50.86666666666667,-2.5833333333333335,4.366666666666666,490.49372435901284
2543,"Bristol, England","Bucharest, Romania",51.46666666666667,44.416666666666664,-2.5833333333333335,26.116666666666667,2265.2617341077494
2544,"Bristol, England","Budapest, Hungary",51.46666666666667,47.5,-2.5833333333333335,19.083333333333332,1624.021830344564
2545,"Bristol, England","Buenos Aires, Argentina",51.46666666666667,-34.583333333333336,-2.5833333333333335,-58.36666666666667,10976.06830881647
2546,"Bristol, England","Cairo, Egypt",51.46666666666667,30.033333333333335,-2.5833333333333335,31.35,3669.040080211265
2547,"Bristol, England","Calcutta, India",51.46666666666667,22.566666666666666,-2.5833333333333335,88.4,8144.023642976143
2548,"Bristol, England","Canton, China",51.46666666666667,23.116666666666667,-2.5833333333333335,113.25,9658.603883771562
2549,"Bristol, England","Cape Town, South Africa",51.46666666666667,-33.916666666666664,-2.5833333333333335,18.366666666666667,9678.125568917148
2550,"Bristol, England","Caracas, Venezuela",51.46666666666667,10.466666666666667,-2.5833333333333335,-67.03333333333333,7342.967134395765
2551,"Bristol, England","Cayenne, French Guiana",51.46666666666667,4.816666666666666,-2.5833333333333335,-52.3,6905.286812406588
2552,"Bristol, England","Chihuahua, Mexico",51.46666666666667,28.616666666666667,-2.5833333333333335,-106.08333333333333,8434.999980352675
2553,"Bristol, England","Chongqing, China",51.46666666666667,29.766666666666666,-2.5833333333333335,106.56666666666666,8671.998996981903
2554,"Bristol, England","Copenhagen, Denmark",51.46666666666667,55.666666666666664,-2.5833333333333335,12.566666666666666,1104.2216020039148
2555,"Bristol, England","Crdoba, Argentina",51.46666666666667,-31.466666666666665,-2.5833333333333335,-64.16666666666667,10978.070895035893
2556,"Bristol, England","Dakar, Senegal",51.46666666666667,14.666666666666666,-2.5833333333333335,-17.466666666666665,4293.689000455194
2557,"Bristol, England","Darwin, Australia",51.46666666666667,-12.466666666666667,-2.5833333333333335,130.85,14006.038298134094
2558,"Bristol, England","Djibouti, Djibouti",51.46666666666667,11.5,-2.5833333333333335,43.05,6040.420999121389
2559,"Bristol, England","Dublin, Ireland",51.46666666666667,53.333333333333336,-2.5833333333333335,-6.25,324.6267974911919
2560,"Bristol, England","Durban, South Africa",51.46666666666667,-29.883333333333333,-2.5833333333333335,30.883333333333333,9589.016588396487
2561,"Bristol, England","Edinburgh, Scotland",51.46666666666667,55.916666666666664,-2.5833333333333335,-3.1666666666666665,496.77278362120234
2562,"Bristol, England","Frankfurt, Germany",51.46666666666667,50.11666666666667,-2.5833333333333335,8.683333333333334,807.6451547937761
2563,"Bristol, England","Georgetown, Guyana",51.46666666666667,6.75,-2.5833333333333335,-58.25,7095.399709460939
2564,"Bristol, England","Glasgow, Scotland",51.46666666666667,55.833333333333336,-2.5833333333333335,-4.25,498.30232318432974
2565,"Bristol, England","Guatemala City, Guatemala",51.46666666666667,14.616666666666667,-2.5833333333333335,-90.51666666666667,8608.810516021425
2566,"Bristol, England","Guayaquil, Ecuador",51.46666666666667,-2.1666666666666665,-2.5833333333333335,-79.93333333333334,9322.753118938457
2567,"Bristol, England","Hamburg, Germany",51.46666666666667,53.55,-2.5833333333333335,10.033333333333333,886.1220123211539
2568,"Bristol, England","Hammerfest, Norway",51.46666666666667,70.63333333333334,-2.5833333333333335,23.633333333333333,2517.5331088040057
2569,"Bristol, England","Havana, Cuba",51.46666666666667,23.133333333333333,-2.5833333333333335,-82.38333333333334,7335.874957154659
2570,"Bristol, England","Helsinki, Finland",51.46666666666667,60.166666666666664,-2.5833333333333335,25.0,1961.0409492294698
2571,"Bristol, England","Hobart, Tasmania",51.46666666666667,-42.86666666666667,-2.5833333333333335,147.31666666666666,17564.25841890561
2572,"Bristol, England","Hong Kong, China",51.46666666666667,22.333333333333332,-2.5833333333333335,114.18333333333334,9784.14452747932
2573,"Bristol, England","Iquique, Chile",51.46666666666667,-20.166666666666668,-2.5833333333333335,-70.11666666666666,10285.180914655062
2574,"Bristol, England","Irkutsk, Russia",51.46666666666667,52.5,-2.5833333333333335,104.33333333333333,6617.037800500339
2575,"Bristol, England","Jakarta, Indonesia",51.46666666666667,-6.266666666666667,-2.5833333333333335,106.8,11889.299217412523
2576,"Bristol, England","Johannesburg, South Africa",51.46666666666667,-26.2,-2.5833333333333335,28.066666666666666,9111.837836249762
2577,"Bristol, England","Kingston, Jamaica",51.46666666666667,17.983333333333334,-2.5833333333333335,-76.81666666666666,7375.921050664718
2578,"Bristol, England","Kinshasa, Congo",51.46666666666667,-4.3,-2.5833333333333335,15.283333333333333,6409.164538544314
2579,"Bristol, England","Kuala Lumpur, Malaysia",51.46666666666667,3.1333333333333333,-2.5833333333333335,101.7,10719.943629094418
2580,"Bristol, England","La Paz, Bolivia",51.46666666666667,-16.45,-2.5833333333333335,-68.36666666666666,9842.151603127526
2581,"Bristol, England","Leeds, England",51.46666666666667,53.75,-2.5833333333333335,-1.5,264.464422215332
2582,"Bristol, England","Lima, Peru",51.46666666666667,-12.0,-2.5833333333333335,-77.03333333333333,9992.770741642038
2583,"Bristol, England","Lisbon, Portugal",51.46666666666667,38.733333333333334,-2.5833333333333335,-9.15,1505.0153568060052
2584,"Bristol, England","Liverpool, England",51.46666666666667,53.416666666666664,-2.5833333333333335,-3.0,218.82854667900193
2585,"Bristol, England","London, England",51.46666666666667,51.53333333333333,-2.5833333333333335,-0.08333333333333333,173.75118693112117
2586,"Bristol, England","Lyons, France",51.46666666666667,45.75,-2.5833333333333335,4.833333333333333,837.7424807472595
2587,"Bristol, England","Madrid, Spain",51.46666666666667,40.43333333333333,-2.5833333333333335,-3.7,1229.3703309074604
2588,"Bristol, England","Manchester, England",51.46666666666667,53.5,-2.5833333333333335,-2.25,227.39186520322454
2589,"Bristol, England","Manila, Philippines",51.46666666666667,14.583333333333334,-2.5833333333333335,120.95,10891.66693298389
2590,"Bristol, England","Marseilles, France",51.46666666666667,43.333333333333336,-2.5833333333333335,5.333333333333333,1082.476730365666
2591,"Bristol, England","Mazatln, Mexico",51.46666666666667,23.2,-2.5833333333333335,-106.41666666666667,8926.667243565298
2592,"Bristol, England","Mecca, Saudi Arabia",51.46666666666667,21.483333333333334,-2.5833333333333335,39.75,4933.79293048353
2593,"Bristol, England","Melbourne, Australia",51.46666666666667,-37.78333333333333,-2.5833333333333335,144.96666666666667,17060.811902743168
2594,"Bristol, England","Mexico City, Mexico",51.46666666666667,19.433333333333334,-2.5833333333333335,-99.11666666666666,8780.238513098178
2595,"Bristol, England","Milan, Italy",51.46666666666667,45.45,-2.5833333333333335,9.166666666666666,1094.5509046048483
